"account_number","site_number","legal_name","doing_business_as_name","address","license_description","license_number","expiration_date","latitude","longitude"
"324325","204","LAZ PARKING CHICAGO, LLC","LAZ PARKING LLC","221 N STETSON AVE","Commercial Garage","2997806","2027-07-15T00:00:00.000","41.886215557","-87.6221699924"
"324325","201","LAZ PARKING CHICAGO, LLC","LAZ PARKING LLC","400 N ABERDEEN ST 2ND & 3RD","Commercial Garage","2993693","2027-07-15T00:00:00.000","41.8890167691","-87.6547155371"
"324325","88","LAZ PARKING CHICAGO, LLC","LAZ PARKING","456 E ILLINOIS ST LL1-4","Commercial Garage","2299109","2027-07-15T00:00:00.000","41.8912006674","-87.6155197782"
"324325","113","LAZ PARKING CHICAGO, LLC","LAZ PARKING","131 S DEARBORN ST","Commercial Garage","2575229","2027-07-15T00:00:00.000","41.8798854403","-87.6292115948"
"475835","1","LXG CHICAGO, LLC","HOLIDAY INN & SUITES","506 W HARRISON ST","Commercial Garage","2791969","2027-07-15T00:00:00.000","41.8745121542","-87.6398647091"
"324325","53","LAZ PARKING CHICAGO, LLC","LAZ PARKING","446 E ONTARIO ST 1-8","Commercial Garage","2087785","2027-07-15T00:00:00.000","41.8935713101","-87.6159474765"
"324325","80","LAZ PARKING CHICAGO, LLC","LAZ PARKING","1212 S MICHIGAN AVE","Commercial Garage","2256396","2027-07-15T00:00:00.000","41.8670614529","-87.6242915566"
"517298","1","FAMOUS PARKING LLC","FAMOUS PARKING LLC","1850-1856 W WALNUT ST","Commercial Garage","3031656","2027-07-15T00:00:00.000","41.8861350931","-87.6739008723"
"63160","389","SP PLUS LLC","STANDARD PARKING","400 N MCCLURG CT","Commercial Garage","3031408","2027-03-15T00:00:00.000","41.889118473","-87.6177548765"
"407091","2","MCPP ONE NORTH FRANKLIN, LLC","MCPP ONE NORTH FRANKLIN, LLC","1 N FRANKLIN ST BASEMENT","Commercial Garage","2575159","2027-06-15T00:00:00.000","41.881967467","-87.6351654428"
"85443","267","ABM INDUSTRY GROUPS, LLC","ABM Parking Services, Inc.","540 W MADISON ST","Commercial Garage","2575183","2027-06-15T00:00:00.000","41.8819664488","-87.6412758255"
"85392","17","NORTHWESTERN MEMORIAL HOSPITAL","NORTHWESTERN MEMORIAL HOSPITAL","401-425 E ERIE ST 1-11TH","Commercial Garage","2575094","2027-06-15T00:00:00.000","41.8941396252","-87.6176404079"
"85443","287","ABM INDUSTRY GROUPS, LLC","ABM INDUSTRY GROUPS, LLC","950 N KINGSBURY ST 1","Commercial Garage","2616716","2027-06-15T00:00:00.000","41.8995782772","-87.644890798"
"85443","226","ABM INDUSTRY GROUPS, LLC","Ampco System Parking Inc","1 S WACKER DR","Commercial Garage","2590023","2027-06-15T00:00:00.000","41.8818862275","-87.6366183305"
"85443","223","ABM INDUSTRY GROUPS, LLC","ABM Parking Services","303 E WACKER DR 1ST-2ND","Commercial Garage","2575187","2027-06-15T00:00:00.000","41.8877053794","-87.6205881439"
"85392","16","NORTHWESTERN MEMORIAL HOSPITAL","Northwestern Memorial Hospital","441 E ONTARIO ST","Commercial Garage","2575093","2027-06-15T00:00:00.000","41.8933500212","-87.6161592993"
"491973","1","STATE STREET OPERATING VII LLC","Embassy Suites by Hilton Chicago Downtown River North","600 N STATE ST","Commercial Garage","2881858","2027-06-15T00:00:00.000","41.8925011669","-87.6282427378"
"85443","119","ABM INDUSTRY GROUPS, LLC","ABM Parking Services","321 S WACKER DR","Commercial Garage","1226507","2027-06-15T00:00:00.000","41.8775637372","-87.6365145755"
"85443","274","ABM INDUSTRY GROUPS, LLC","ABM PARKING SERVICES","222 E HURON ST","Commercial Garage","2529909","2027-06-15T00:00:00.000","41.8951081058","-87.6218079229"
"85443","197","ABM INDUSTRY GROUPS, LLC","ABM Parking Services","330 W DIVERSEY PKWY","Commercial Garage","2575189","2027-06-15T00:00:00.000","41.9330419872","-87.6380227109"
"85443","222","ABM INDUSTRY GROUPS, LLC","ABM Parking Services","111 W JACKSON BLVD","Commercial Garage","2114791","2027-06-15T00:00:00.000","41.8780344283","-87.631171407"
"85443","288","ABM INDUSTRY GROUPS, LLC","ABM INDUSTRY GROUPS, LLC","500-530 W CHICAGO AVE 1-5","Commercial Garage","2647862","2027-06-15T00:00:00.000","41.8965992844","-87.6418067797"
"85443","176","ABM INDUSTRY GROUPS, LLC","ABM Parking Services","519 S CLINTON ST GROUND","Commercial Garage","1801317","2027-06-15T00:00:00.000","41.8748455647","-87.6408209763"
"474161","1","Flatiron LLC","Flatiron LLC","504 N GREEN ST","Commercial Garage","2781007","2027-06-15T00:00:00.000","41.891338206","-87.6489425083"
"85443","295","ABM INDUSTRY GROUPS, LLC","ABM INDUSTRIES GROUP LLC","600 E GRAND AVE 1","Commercial Garage","2677481","2027-06-15T00:00:00.000","41.8920941369","-87.6115698839"
"85443","307","ABM INDUSTRY GROUPS, LLC","ABM INDUSTRY GROUPS, LLC","150 N RIVERSIDE PLZ","Commercial Garage","2918103","2027-06-15T00:00:00.000","41.8850894558","-87.6384055942"
"457467","1","MHH MANAGEMENT, LLC","HYATT HOUSE CHICAGO WEST LOOP / FULTON MARKET","105 N MAY ST 3, 14","Commercial Garage","2663604","2027-06-15T00:00:00.000","41.8831764959","-87.6554253831"
"85443","218","ABM INDUSTRY GROUPS, LLC","ABM Parking Services","1255 S MICHIGAN AVE 1-7","Commercial Garage","2575191","2027-06-15T00:00:00.000","41.8659752788","-87.6239706385"
"85443","162","ABM INDUSTRY GROUPS, LLC","ABM Parking Services","165 N CLINTON ST","Commercial Garage","1681589","2027-06-15T00:00:00.000","41.8850707818","-87.6411434288"
"85443","275","ABM INDUSTRY GROUPS, LLC","ABM ONSITE SERVICES","321 E ERIE ST","Commercial Garage","2464893","2027-06-15T00:00:00.000","41.8941134637","-87.6194285458"
"85443","271","ABM INDUSTRY GROUPS, LLC","ABM INDUSTRY GROUPS, LLC","1025 W ADDISON ST 1-4","Commercial Garage","2637337","2027-06-15T00:00:00.000","41.9471177484","-87.6553811622"
"85443","164","ABM INDUSTRY GROUPS, LLC","ABM Parking Services","180 N STETSON AVE  INDOOR","Commercial Garage","1717224","2027-06-15T00:00:00.000","41.8853678215","-87.6224472013"
"85443","309","ABM INDUSTRY GROUPS, LLC","ABM Industry Groups, LLC","922 W WASHINGTON BLVD","Commercial Garage","2951862","2027-06-15T00:00:00.000","41.883195987","-87.6507587901"
"85443","311","ABM INDUSTRY GROUPS, LLC","ABM Industry Groups, LLC","671 N CLARK ST","Commercial Garage","2951864","2027-06-15T00:00:00.000","41.8945059235","-87.6310494661"
"85443","310","ABM INDUSTRY GROUPS, LLC","ABM INDUSTRY GROUPS, LLC","311 S WACKER DR","Commercial Garage","2951863","2027-06-15T00:00:00.000","41.8777916481","-87.6365243444"
"389900","2","J.S.F. LICENSING, LLC","J.S.F. LICENSING, LLC","1722 W WARREN BLVD 1","Commercial Garage","2327253","2027-05-15T00:00:00.000","41.8824407152","-87.6703536319"
"378632","1","MILWAUKEE AVENUE PARKING LLC","MILWAUKEE AVENUE PARKING LLC","2053-2075 N MILWAUKEE AVE","Commercial Garage","2232208","2027-05-15T00:00:00.000","41.9186294087","-87.6901230226"
"389900","11","J.S.F. LICENSING, LLC","J.S.F. LICENSING, LLC","2020-2024 W ADAMS ST 1","Commercial Garage","2397949","2027-05-15T00:00:00.000","41.8788473542","-87.6774911944"
"389900","9","J.S.F. LICENSING, LLC","J.S.F. LICENSING, LLC","2000 W MADISON ST 1","Commercial Garage","2327260","2027-05-15T00:00:00.000","41.881422591","-87.6767064773"
"62681","1","FULTON-DES PLAINES GARAGE, INC.","FULTON DESPLAINES GARAGE","225 N DESPLAINES ST 1ST","Commercial Garage","4391","2027-05-15T00:00:00.000","41.8865683887","-87.6441236524"
"474525","1","JAYU 1 CORPORATION","7-Eleven #38948A","2366 N DAMEN AVE 1","Filling Station","2781584","2027-05-15T00:00:00.000","41.9247378064","-87.6780291477"
"389900","1","J.S.F. LICENSING, LLC","J.S.F. LICENSING, LLC","2001 W WARREN BLVD 1","Commercial Garage","2327252","2027-05-15T00:00:00.000","41.8821203691","-87.6767821793"
"18493","3","LOTS OF CHICAGO, INC.","LOTS OF CHICAGO","603 W MONROE ST  1","Commercial Garage","57505","2027-05-15T00:00:00.000","41.8804365946","-87.6427774336"
"494116","1","CARROLL ADP, LLC","CARROLL ADP, LLC","1500 W CARROLL AVE","Commercial Garage","2896120","2027-05-15T00:00:00.000","41.8875331703","-87.6644064394"
"432558","1","3440 BROADWAY, LLC","HAWTHORNE GARAGE","3436-3448 N BROADWAY  1-2","Commercial Garage","2631677","2027-05-15T00:00:00.000","41.9442234493","-87.6455223207"
"389900","3","J.S.F. LICENSING, LLC","J.S.F. LICENSING, LLC","1725 W WASHINGTON BLVD 1","Commercial Garage","2327254","2027-05-15T00:00:00.000","41.8831310666","-87.670551522"
"217808","12","PARKKING, INC.","ParkKing, Inc.","608 W ADAMS ST","Commercial Garage","2060311","2027-05-15T00:00:00.000","41.87938071","-87.6430045243"
"389900","6","J.S.F. LICENSING, LLC","J.S.F. LICENSING, LLC","108-126 S DAMEN AVE  1","Commercial Garage","2327257","2027-05-15T00:00:00.000","41.8797073728","-87.6767504897"
"18493","1","LOTS OF CHICAGO, INC.","PARK 1","718 W MONROE ST","Commercial Garage","57506","2027-05-15T00:00:00.000","41.880628368","-87.6450757929"
"495169","1","1647 NORTH LASALLE OPCO  LLC","BP","1647 N LA SALLE DR","Filling Station","2900513","2027-05-15T00:00:00.000","41.9125032395","-87.6330119329"
"389900","7","J.S.F. LICENSING, LLC","J.S.F. LICENSING, LLC","111-117 S SEELEY AVE 1","Commercial Garage","2327258","2027-05-15T00:00:00.000","41.8796354511","-87.6776776969"
"86498","1","EAST BANK CLUB CORPORATION","EAST BANK CLUB","500 N KINGSBURY ST  1ST F","Commercial Garage","1954","2027-05-15T00:00:00.000","41.8906843024","-87.6393952834"
"389900","5","J.S.F. LICENSING, LLC","J.S.F. LICENSING, LLC","2000-2012 W ADAMS ST 1","Commercial Garage","2327256","2027-05-15T00:00:00.000","41.8788560995","-87.6766391602"
"515920","1","JACKSON QUICK MART INC.","SHELL","1001 W JACKSON BLVD 1","Filling Station","3025458","2027-05-15T00:00:00.000","41.8777572038","-87.6520374176"
"514252","1","CHI-TOWN PARKING SOLUTIONS INC.","CHI-TOWN PARKING SOLUTIONS INC.","100 E WALTON ST","Commercial Garage","3020778","2027-05-15T00:00:00.000","41.9000966252","-87.6253593407"
"263501","7","MY MANAGEMENT, INC.","18TH & RUBLE SHELL","1741 S RUBLE ST","Filling Station","1382630","2027-04-15T00:00:00.000","41.8579607319","-87.6436583454"
"472848","1","DISGUSTING TREES LLC","DISGUSTING TREES LLC","1700-1712 N NORTH PARK AVE","Commercial Garage","2770889","2027-04-15T00:00:00.000","41.9128862766","-87.6368659971"
"62577","1","J.F. SERVICE INC.","BP GAS","1607 W FULLERTON AVE  1ST","Filling Station","2890","2027-04-15T00:00:00.000","41.925036971","-87.6685149903"
"4280","2","STEPPENWOLF THEATRE COMPANY","STEPPENWOLF","1642 N HALSTED ST  OUTDO","Commercial Garage","32296","2027-04-15T00:00:00.000","41.9121545522","-87.6484566083"
"463142","1","MILLION DOLLAR HIGHWAY LLC","MILLION DOLLAR HIGHWAY LLC","533 W BARRY AVE","Commercial Garage","2709082","2027-04-15T00:00:00.000","41.9375650735","-87.6432113987"
"64587","1","LOCK UP KEDZIE AVENUE  VENTURE","THE LOCK UP/KEDZIE","3366 N KEDZIE AVE 1ST","Commercial Garage","2130244","2027-04-15T00:00:00.000","41.9429746372","-87.7078720576"
"325685","1","LINCOLN PARK AUTO, INC.","MILITO'S MOBIL","1106 W FULLERTON AVE 1ST","Filling Station","1883646","2027-04-15T00:00:00.000","41.925443779","-87.6563143902"
"412340","1","CITGO AT HOMAN INC.","CITGO AT HOMAN INC.","3353-3357 W HARRISON ST 1ST","Filling Station","2506184","2027-04-15T00:00:00.000","41.8735218857","-87.7104864287"
"85350","2","AMERICANA TOWERS CONDOMINIUM ASSOCIATION","AMERICANA TOWERS CONDO ASSOC","1636 N WELLS ST  FLOOR","Commercial Garage","40508","2027-04-15T00:00:00.000","41.9122544314","-87.6348911354"
"2800","2","DIVERSEY Y.C., INC.","DIVERSEY YACHT CLUB","2601 N CANNON DR  DIVER","Filling Station","86217","2027-04-15T00:00:00.000","41.9297823092","-87.6359807157"
"20161","1","S D AMOCO INC","SOUTHPORT & DIVERSEY BP","1355 W DIVERSEY PKWY  1","Filling Station","64359","2027-04-15T00:00:00.000","41.9323744961","-87.663335611"
"2009","2","777 CONDOMINIUM ASSOCIATION","PARKING AT 777","777 N MICHIGAN AVE BSMT, 3RD - 5TH","Commercial Garage","2895841","2027-04-15T00:00:00.000","41.8966901866","-87.624102154"
"63160","296","SP PLUS LLC","STANDARD PARKING","300 E ILLINOIS ST 1-4 LL","Commercial Garage","2723726","2027-03-15T00:00:00.000","41.8911138819","-87.6201994176"
"378615","18","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","357 - 365 W HURON ST","Commercial Garage","2617402","2027-03-15T00:00:00.000","41.8946328057","-87.6378732197"
"63160","363","SP PLUS LLC","STANDARD PARKING COPORATION","2345 N SHEFFIELD AVE","Commercial Garage","1976155","2027-03-15T00:00:00.000","41.9248947254","-87.6534475928"
"63160","104","SP PLUS LLC","RIVER CITY PARKING","800 S WELLS ST  1","Commercial Garage","2555848","2027-03-15T00:00:00.000","41.8720863522","-87.6337184683"
"63160","116","SP PLUS LLC","SUPERIOR PLACE SELF PARK","1 W SUPERIOR ST 1ST","Commercial Garage","2575060","2027-03-15T00:00:00.000","41.8955683487","-87.6282518615"
"63160","430","SP PLUS LLC","STANDARD PARKING","365 N HALSTED ST BAS, 1ST & 2ND","Commercial Garage","2641674","2027-03-15T00:00:00.000","41.8886812398","-87.6474228478"
"63631","1","METRO PARKING SYSTEM,INC","METRO PARKING SYSTEMS","535 N MICHIGAN AVE  1ST","Commercial Garage","2575071","2027-03-15T00:00:00.000","41.8918970758","-87.6240162886"
"63160","128","SP PLUS LLC","FULTON-DESPLAINES SELF PARK","650 W FULTON MARKET","Commercial Garage","2575056","2027-03-15T00:00:00.000","41.8869137826","-87.6447757694"
"63160","50","SP PLUS LLC","CHICAGO STADIUM PARKING","1910 W WARREN BLVD","Commercial Garage","16145","2027-03-15T00:00:00.000","41.8823731415","-87.6747170246"
"63160","452","SP PLUS LLC","STANDARD PARKING","1000 W FULTON MARKET  1","Commercial Garage","2397311","2027-03-15T00:00:00.000","41.8868482955","-87.6522341611"
"63160","449","SP PLUS LLC","STANDARD PARKING","850 N STATE ST 1-5","Commercial Garage","2575122","2027-03-15T00:00:00.000","41.8981603692","-87.6283871119"
"63160","511","SP PLUS LLC","STANDARD PARKING","3630 N CLARK ST","Commercial Garage","2579284","2027-03-15T00:00:00.000","41.9479656023","-87.6572985426"
"63160","427","SP PLUS LLC","STANDARD PARKING","200 E RANDOLPH ST BELOW GROUND","Commercial Garage","2423167","2027-03-15T00:00:00.000","41.8846320758","-87.6222479911"
"63160","266","SP PLUS LLC","STANDARD PARKING","350 W HUBBARD ST","Commercial Garage","1648941","2027-03-15T00:00:00.000","41.8900472489","-87.6374673818"
"63160","602","SP PLUS LLC","Standard Parking","2150 S CANALPORT AVE","Commercial Garage","2900653","2027-03-15T00:00:00.000","41.8533014641","-87.6499296953"
"63160","295","SP PLUS LLC","STANDARD PARKING","505 E ILLINOIS ST","Commercial Garage","1878630","2027-03-15T00:00:00.000","41.8909921272","-87.6149106692"
"63160","66","SP PLUS LLC","100 N RIVERSIDE SELF-PARK","100 N RIVERSIDE PLZ  OUT","Commercial Garage","16187","2027-03-15T00:00:00.000","41.8832658529","-87.6387608213"
"63160","444","SP PLUS LLC","SP PLUS","1100 S CANAL ST","Commercial Garage","2417965","2027-03-15T00:00:00.000","41.86888416","-87.6393925403"
"63160","11","SP PLUS LLC","STANDARD PARKING CORP","1560 N SANDBURG TER  INDOOR","Commercial Garage","2575051","2027-03-15T00:00:00.000","41.9111182586","-87.63261971"
"63160","513","SP PLUS LLC","STANDARD PARKING","320 W OHIO ST","Commercial Garage","2589330","2027-03-15T00:00:00.000","41.8924658311","-87.6365481813"
"63160","506","SP PLUS LLC","STANDARD PARKING","2121 S PRAIRIE AVE LL1","Commercial Garage","2560443","2027-03-15T00:00:00.000","41.853650885","-87.6205335811"
"63160","539","SP PLUS LLC","STANDARD PARKING","111 S WACKER DR","Commercial Garage","2698637","2027-03-15T00:00:00.000","41.8803340992","-87.6365802377"
"16964","7","RENAISSANCE HOTEL OPERATING COMPANY","RENAISSANCE CHICAGO HOTEL","1 W WACKER DR  INDOO","Commercial Garage","48232","2027-03-15T00:00:00.000","41.8867042286","-87.6280535598"
"63160","419","SP PLUS LLC","STANDARD PARKING","1333 W BELMONT AVE 1","Commercial Garage","2575108","2027-03-15T00:00:00.000","41.9396756449","-87.6625348143"
"378615","19","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","361 W CHESTNUT ST","Commercial Garage","2622488","2027-03-15T00:00:00.000","41.8980411564","-87.637927981"
"63160","299","SP PLUS LLC","STANDARD PARKING CORPORATION","401 N WABASH AVE","Commercial Garage","1884249","2027-03-15T00:00:00.000","41.8892840135","-87.6265485479"
"63160","211","SP PLUS LLC","STANDARD PARKING-MILLENNIUM PARK GARAGE","201 E RANDOLPH ST 1-7","Commercial Garage","2488569","2027-03-15T00:00:00.000","41.8841673843","-87.6222500417"
"63160","219","SP PLUS LLC","STANDARD PARKING","13 S DAMEN AVE","Commercial Garage","1303565","2027-03-15T00:00:00.000","41.8808810658","-87.6764866701"
"63160","13","SP PLUS LLC","STANDARD PARKING CORP","1 E DELAWARE PL  OUT","Commercial Garage","2704542","2027-03-15T00:00:00.000","41.899030982","-87.6281922749"
"63160","352","SP PLUS LLC","STANDARD PARKING CORPORATION","909 N MICHIGAN AVE","Commercial Garage","2575085","2027-03-15T00:00:00.000","41.899539028","-87.6239890003"
"63160","551","SP PLUS LLC","STANDARD PARKING","2500 N MILWAUKEE AVE","Commercial Garage","2744573","2027-03-15T00:00:00.000","41.9267365984","-87.7038278269"
"378615","23","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","205 N MICHIGAN AVE LL 1ST-3RD","Commercial Garage","2712971","2027-03-15T00:00:00.000","41.8859060595","-87.6243718374"
"63160","106","SP PLUS LLC","900 NORTH MICHIGAN SELF PARK","911 N RUSH ST  1","Commercial Garage","16236","2027-03-15T00:00:00.000","41.899530672","-87.6268078711"
"63160","490","SP PLUS LLC","STANDARD PARKING","444 W LAKE ST 1-4","Commercial Garage","2575116","2027-03-15T00:00:00.000","41.8858297038","-87.6398064356"
"63160","418","SP PLUS LLC","STANDARD PARKING","163 E CHICAGO AVE","Commercial Garage","2575107","2027-03-15T00:00:00.000","41.8966417709","-87.6230210715"
"63160","681","SP PLUS LLC","STANDARD PARKING","225 W WACKER DR 1-6,6A","Commercial Garage","2992826","2027-03-15T00:00:00.000","41.886709222","-87.6347108995"
"63160","256","SP PLUS LLC","STANDARD PARKING","25 E SUPERIOR ST","Commercial Garage","1820197","2027-03-15T00:00:00.000","41.8955850981","-87.6270635345"
"63160","600","SP PLUS LLC","Standard Parking","720 S WELLS ST 5 BELOW GROUND","Commercial Garage","2867432","2027-03-15T00:00:00.000","41.8728917695","-87.6337398904"
"378615","17","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","1136 S WABASH AVE 1-2","Commercial Garage","2602081","2027-03-15T00:00:00.000","41.8681484926","-87.625983508"
"63160","83","SP PLUS LLC","275 EAST CHESTNUT SELF PARK","275 E CHESTNUT ST  INDOO","Commercial Garage","16211","2027-03-15T00:00:00.000","41.8983529559","-87.6189620145"
"378615","22","LEGACY PARKING COMPANY, LLC","LEGACY PARKING","601 W JACKSON BLVD 2-3","Commercial Garage","2683412","2027-03-15T00:00:00.000","41.877888529","-87.6426091753"
"63160","29","SP PLUS LLC","STANDARD PARKING CORP","2960 N LAKE SHORE DR  OUTDOOR","Commercial Garage","2575055","2027-03-15T00:00:00.000","41.9361716486","-87.6369390523"
"63160","345","SP PLUS LLC","STANDARD PARKING COPORATION","840 N LAKE SHORE DR","Commercial Garage","2575102","2027-03-15T00:00:00.000","41.8978312329","-87.6179061294"
"63160","10","SP PLUS LLC","STANDARD PARKINGNCORP","1030 N STATE ST  INDOOR","Commercial Garage","2575050","2027-03-15T00:00:00.000","41.9014634149","-87.6284813715"
"456535","1","MID AMERICA PARKING INC.","MID AMERICA PARKING","1255 S STATE ST 1ST&2ND","Commercial Garage","2647730","2027-03-15T00:00:00.000","41.8659314728","-87.6272401033"
"63160","174","SP PLUS LLC","STANDARD PARKING","2848 N BROADWAY","Commercial Garage","2856421","2027-03-15T00:00:00.000","41.9341280806","-87.6444960968"
"63160","510","SP PLUS LLC","STANDARD PARKING","400 E RANDOLPH ST","Commercial Garage","2579157","2027-03-15T00:00:00.000","41.8846463654","-87.6172484962"
"63160","497","SP PLUS LLC","STANDARD PARKING","2001 S MICHIGAN AVE","Commercial Garage","2895728","2027-03-15T00:00:00.000","41.855431999","-87.6237282156"
"63160","678","SP PLUS LLC","STANDARD PARKING","165 N HARBOR DR 1& 2 UNDERGROUND","Commercial Garage","2966973","2027-03-15T00:00:00.000","41.8852048732","-87.6156100195"
"63160","303","SP PLUS LLC","STANDARD PARKING CORPORATION","360 E SOUTH WATER ST","Commercial Garage","2575088","2027-03-15T00:00:00.000","41.8866175341","-87.6186716726"
"63160","436","SP PLUS LLC","STANDARD PARKING","220 W CHICAGO AVE","Commercial Garage","2278881","2027-03-15T00:00:00.000","41.8966917703","-87.6351194384"
"63160","415","SP PLUS LLC","STANDARD PARKING","333 E BENTON PL 1-2","Commercial Garage","2575106","2027-03-15T00:00:00.000","41.8853900467","-87.6189867116"
"63160","141","SP PLUS LLC","STANDARD PARKING","106 S PAULINA ST","Commercial Garage","1120252","2027-03-15T00:00:00.000","41.879879577","-87.6694085354"
"63160","489","SP PLUS LLC","STANDARD PARKING","355 E ERIE ST 1-7","Commercial Garage","2575117","2027-03-15T00:00:00.000","41.8941336002","-87.6181791496"
"493977","1","JNT FUELS INC.","ARMITAGE & CALIFORNIA BP","2801 W ARMITAGE AVE","Filling Station","2891255","2027-03-15T00:00:00.000","41.9173793168","-87.6972506403"
"279209","1","RUSH ONTARIO, LLC","AC MARRIOTT CHICAGO DOWNTOWN","630 N RUSH ST","Commercial Garage","2500650","2027-03-15T00:00:00.000","41.8933524377","-87.6255669883"
"63160","318","SP PLUS LLC","STANDARD PARKING CORPORATION","1350 N LAKE SHORE DR","Commercial Garage","2723522","2027-03-15T00:00:00.000","41.9073601744","-87.6258106615"
"63160","120","SP PLUS LLC","JMB/URBAN","900 N MICHIGAN AVE  1","Commercial Garage","16237","2027-03-15T00:00:00.000","41.899248597","-87.6242749782"
"378615","14","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","609-635 S STATE ST","Commercial Garage","2563565","2027-03-15T00:00:00.000","41.8743089032","-87.6274586596"
"63160","206","SP PLUS LLC","STANDARD PARKING","2515 N CLARK ST","Commercial Garage","1270648","2027-03-15T00:00:00.000","41.9282713467","-87.641916572"
"378615","1","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","455 N CITYFRONT PLAZA DR  910","Commercial Garage","2232152","2027-03-15T00:00:00.000","41.8900013352","-87.6214386883"
"63160","43","SP PLUS LLC","STANDARD PARKING CORP","1801-1821 W MADISON ST","Commercial Garage","2771619","2027-03-15T00:00:00.000","41.8812791622","-87.6718046073"
"63160","566","SP PLUS LLC","STANDARD PARKING","161 W KINZIE ST 1-3","Commercial Garage","2775811","2027-03-15T00:00:00.000","41.8890621107","-87.6334852069"
"63160","388","SP PLUS LLC","STANDARD PARKING","1901-27 W ADAMS ST 1ST","Commercial Garage","2103022","2027-03-15T00:00:00.000","41.8786701504","-87.6741895227"
"63160","304","SP PLUS LLC","STANDARD PARKING CORPORATION","1130 S MICHIGAN AVE","Commercial Garage","2575096","2027-03-15T00:00:00.000","41.8683050117","-87.62425305"
"63160","474","SP PLUS LLC","STANDARD PARKING","2316 N LINCOLN AVE","Commercial Garage","2458768","2027-03-15T00:00:00.000","41.9239643852","-87.6469025951"
"63160","152","SP PLUS LLC","STANDARD PARKING CORP","325 S MICHIGAN AVE","Commercial Garage","2488568","2027-03-15T00:00:00.000","41.8776675576","-87.6241574527"
"63160","140","SP PLUS LLC","STANDARD PARKING","1731 W MONROE ST","Commercial Garage","1120249","2027-03-15T00:00:00.000","41.8799964881","-87.6705508839"
"63160","505","SP PLUS LLC","STANDING PARKING","1330 W FULTON ST BAS,3-9TH","Commercial Garage","2575034","2027-03-15T00:00:00.000","41.8867389498","-87.6601577072"
"63160","344","SP PLUS LLC","STANDARD PARKING CORPORATION","1455 N CLARK ST 1 1","Commercial Garage","2575101","2027-03-15T00:00:00.000","41.9093335542","-87.6314563176"
"63160","675","SP PLUS LLC","STANDARD PARKING","1753 W MONROE ST","Commercial Garage","2948677","2027-03-15T00:00:00.000","41.8799823845","-87.6713970759"
"63160","644","SP PLUS LLC","STANDARD PARKING","2033-2045 W MADISON ST","Commercial Garage","2873251","2027-03-15T00:00:00.000","41.8811977747","-87.6779251136"
"378615","2","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","251 E ILLINOIS ST 1ST","Commercial Garage","2232151","2027-03-15T00:00:00.000","41.8908871668","-87.6205826647"
"63160","107","SP PLUS LLC","UIDC MANAGEMENT, INC","845 N MICHIGAN AVE  1","Commercial Garage","2575067","2027-03-15T00:00:00.000","41.8980799205","-87.6239457057"
"358115","1","AG NORTH AVENUE BEACH, INC.","SHELL","130 W NORTH AVE 1ST","Filling Station","2068924","2027-03-15T00:00:00.000","41.9112720681","-87.6331171744"
"63160","252","SP PLUS LLC","STANDARD PARKING","400 E SOUTH WATER ST","Commercial Garage","2575035","2027-03-15T00:00:00.000","41.8866335194","-87.6174134204"
"63160","114","SP PLUS LLC","LINCOLN PARK HISTORICAL SOCIET","1730 N STOCKTON DR  1","Commercial Garage","16247","2027-03-15T00:00:00.000","41.9140577671","-87.6319683523"
"63160","526","SP PLUS LLC","STANDARD PARKING","1225 N WELLS ST","Commercial Garage","2646379","2027-03-15T00:00:00.000","41.9046504825","-87.6343606727"
"207499","1","ROWLAND L.L.C.","RUSH OHIO WABASH SELF PARK","50 E OHIO ST","Commercial Garage","1093996","2027-03-15T00:00:00.000","41.89261824","-87.6261603485"
"63160","293","SP PLUS LLC","STANDARD PARKING","401 N MICHIGAN AVE","Commercial Garage","1878625","2027-03-15T00:00:00.000","41.8893542519","-87.6241024562"
"63160","484","SP PLUS LLC","STANDARD PARKING","545 N MCCLURG CT 1-7","Commercial Garage","2575119","2027-03-15T00:00:00.000","41.8923894992","-87.6175608034"
"378615","32","LEGACY PARKING COMPANY, LLC","LEGACY PARKING COMPANY, LLC","55 E JACKSON BLVD","Commercial Garage","2803670","2027-03-15T00:00:00.000","41.8781478585","-87.6255727346"
"63160","472","SP PLUS LLC","SP PLUS CORPORATION","200 N COLUMBUS DR","Commercial Garage","2575080","2027-03-15T00:00:00.000","41.8860058334","-87.6208289567"
"63160","384","SP PLUS LLC","STANDARD PARKING","353 N CLARK ST LL","Commercial Garage","2575083","2027-03-15T00:00:00.000","41.8889619568","-87.6309067724"
"63160","649","SP PLUS LLC","STANDARD PARKING","900-910 N LAKE SHORE DR LL,1ST AND 2ND","Commercial Garage","2923833","2027-03-15T00:00:00.000","41.8992809909","-87.6188945123"
"63160","153","SP PLUS LLC","STANDARD PARKING","25 N MICHIGAN AVE 1-2","Commercial Garage","2488570","2027-03-15T00:00:00.000","41.882670497","-87.6242415386"
